country,latitude,longitude,year,t2m_celsius,source
Mali,17.0,-4.0,201503,24.8,NASA POWER
Mali,17.0,-4.0,201504,29.52,NASA POWER
Mali,17.0,-4.0,201505,34.3,NASA POWER
Mali,17.0,-4.0,201506,35.84,NASA POWER
Mali,17.0,-4.0,201507,34.04,NASA POWER
Mali,17.0,-4.0,201508,30.74,NASA POWER
Mali,17.0,-4.0,201509,31.93,NASA POWER
Mali,17.0,-4.0,201510,31.77,NASA POWER
Mali,17.0,-4.0,201511,25.07,NASA POWER
Mali,17.0,-4.0,201512,19.65,NASA POWER
Mali,17.0,-4.0,201513,28.23,NASA POWER
Mali,17.0,-4.0,201601,20.96,NASA POWER
Mali,17.0,-4.0,201602,21.59,NASA POWER
Mali,17.0,-4.0,201603,25.54,NASA POWER
Mali,17.0,-4.0,201604,32.79,NASA POWER
Mali,17.0,-4.0,201605,36.01,NASA POWER
Mali,17.0,-4.0,201606,35.18,NASA POWER
Mali,17.0,-4.0,201607,32.9,NASA POWER
Mali,17.0,-4.0,201608,30.89,NASA POWER
Mali,17.0,-4.0,201609,32.05,NASA POWER
Mali,17.0,-4.0,201610,30.6,NASA POWER
Mali,17.0,-4.0,201611,25.83,NASA POWER
Mali,17.0,-4.0,201612,21.62,NASA POWER
Mali,17.0,-4.0,201613,28.84,NASA POWER
Mali,17.0,-4.0,201701,17.92,NASA POWER
Mali,17.0,-4.0,201702,23.7,NASA POWER
Mali,17.0,-4.0,201703,28.34,NASA POWER
Mali,17.0,-4.0,201704,31.13,NASA POWER
Mali,17.0,-4.0,201705,35.37,NASA POWER
Mali,17.0,-4.0,201706,35.42,NASA POWER
Mali,17.0,-4.0,201707,33.49,NASA POWER
Mali,17.0,-4.0,201708,31.6,NASA POWER
Mali,17.0,-4.0,201709,32.07,NASA POWER
Mali,17.0,-4.0,201710,29.85,NASA POWER
Mali,17.0,-4.0,201711,24.15,NASA POWER
Mali,17.0,-4.0,201712,19.15,NASA POWER
Mali,17.0,-4.0,201713,28.53,NASA POWER
Mali,17.0,-4.0,201801,19.49,NASA POWER
Mali,17.0,-4.0,201802,22.91,NASA POWER
Mali,17.0,-4.0,201803,27.31,NASA POWER
Mali,17.0,-4.0,201804,30.4,NASA POWER
Mali,17.0,-4.0,201805,33.97,NASA POWER
Mali,17.0,-4.0,201806,35.49,NASA POWER
Mali,17.0,-4.0,201807,33.59,NASA POWER
Mali,17.0,-4.0,201808,29.81,NASA POWER
Mali,17.0,-4.0,201809,30.56,NASA POWER
Mali,17.0,-4.0,201810,29.38,NASA POWER
Mali,17.0,-4.0,201811,25.91,NASA POWER
Mali,17.0,-4.0,201812,20.35,NASA POWER
Mali,17.0,-4.0,201813,28.28,NASA POWER
Mali,17.0,-4.0,201901,18.16,NASA POWER
Mali,17.0,-4.0,201902,20.56,NASA POWER
Mali,17.0,-4.0,201903,25.12,NASA POWER
Mali,17.0,-4.0,201904,30.27,NASA POWER
Mali,17.0,-4.0,201905,34.51,NASA POWER
Mali,17.0,-4.0,201906,36.02,NASA POWER
Mali,17.0,-4.0,201907,33.82,NASA POWER
Mali,17.0,-4.0,201908,30.88,NASA POWER
Mali,17.0,-4.0,201909,31.75,NASA POWER
Mali,17.0,-4.0,201910,30.33,NASA POWER
Mali,17.0,-4.0,201911,25.12,NASA POWER
Mali,17.0,-4.0,201912,20.99,NASA POWER
Mali,17.0,-4.0,201913,28.16,NASA POWER
Mali,17.0,-4.0,202001,19.34,NASA POWER
Mali,17.0,-4.0,202002,23.3,NASA POWER
Mali,17.0,-4.0,202003,26.7,NASA POWER
Mali,17.0,-4.0,202004,31.4,NASA POWER
Mali,17.0,-4.0,202005,34.01,NASA POWER
Mali,17.0,-4.0,202006,35.84,NASA POWER
Mali,17.0,-4.0,202007,32.84,NASA POWER
Mali,17.0,-4.0,202008,30.42,NASA POWER
Mali,17.0,-4.0,202009,30.43,NASA POWER
Mali,17.0,-4.0,202010,28.8,NASA POWER
Mali,17.0,-4.0,202011,23.23,NASA POWER
Mali,17.0,-4.0,202012,22.82,NASA POWER
Mali,17.0,-4.0,202013,28.27,NASA POWER
Mali,17.0,-4.0,202101,21.1,NASA POWER
Mali,17.0,-4.0,202102,23.3,NASA POWER
Mali,17.0,-4.0,202103,25.97,NASA POWER
Mali,17.0,-4.0,202104,31.68,NASA POWER
Mali,17.0,-4.0,202105,35.85,NASA POWER
Mali,17.0,-4.0,202106,36.56,NASA POWER
Mali,17.0,-4.0,202107,34.01,NASA POWER
Mali,17.0,-4.0,202108,32.23,NASA POWER
Mali,17.0,-4.0,202109,32.67,NASA POWER
Mali,17.0,-4.0,202110,31.21,NASA POWER
Mali,17.0,-4.0,202111,26.93,NASA POWER
Mali,17.0,-4.0,202112,22.34,NASA POWER
Mali,17.0,-4.0,202113,29.51,NASA POWER
Mali,17.0,-4.0,202201,19.57,NASA POWER
Mali,17.0,-4.0,202202,22.64,NASA POWER
Mali,17.0,-4.0,202203,27.04,NASA POWER
Mali,17.0,-4.0,202204,30.53,NASA POWER
Mali,17.0,-4.0,202205,33.56,NASA POWER
Mali,17.0,-4.0,202206,35.02,NASA POWER
Mali,17.0,-4.0,202207,34.08,NASA POWER
Mali,17.0,-4.0,202208,32.54,NASA POWER
Mali,17.0,-4.0,202209,31.77,NASA POWER
Mali,17.0,-4.0,202210,30.06,NASA POWER
Mali,17.0,-4.0,202211,24.55,NASA POWER
Mali,17.0,-4.0,202212,22.39,NASA POWER
Mali,17.0,-4.0,202213,28.68,NASA POWER
Mali,17.0,-4.0,202301,20.13,NASA POWER
Mali,17.0,-4.0,202302,23.92,NASA POWER
Mali,17.0,-4.0,202303,27.79,NASA POWER
Mali,17.0,-4.0,202304,30.26,NASA POWER
Mali,17.0,-4.0,202305,34.68,NASA POWER
Mali,17.0,-4.0,202306,35.44,NASA POWER
Mali,17.0,-4.0,202307,34.45,NASA POWER
Mali,17.0,-4.0,202308,33.96,NASA POWER
Mali,17.0,-4.0,202309,34.24,NASA POWER
Mali,17.0,-4.0,202310,32.18,NASA POWER
Mali,17.0,-4.0,202311,26.17,NASA POWER
Mali,17.0,-4.0,202312,20.83,NASA POWER
Mali,17.0,-4.0,202313,29.53,NASA POWER
Mali,17.0,-4.0,202401,21.04,NASA POWER
Mali,17.0,-4.0,202402,23.05,NASA POWER
Mali,17.0,-4.0,202403,28.14,NASA POWER
Mali,17.0,-4.0,202404,32.38,NASA POWER
Mali,17.0,-4.0,202405,35.69,NASA POWER
Mali,17.0,-4.0,202406,36.89,NASA POWER
Mali,17.0,-4.0,202407,34.62,NASA POWER
Mali,17.0,-4.0,202408,33.05,NASA POWER
Mali,17.0,-4.0,202409,32.43,NASA POWER
Mali,17.0,-4.0,202410,31.9,NASA POWER
Mali,17.0,-4.0,202411,24.87,NASA POWER
Mali,17.0,-4.0,202412,20.83,NASA POWER
Mali,17.0,-4.0,202413,29.59,NASA POWER
Malta,35.8333,14.5833,201501,14.73,NASA POWER
Malta,35.8333,14.5833,201502,13.42,NASA POWER
Malta,35.8333,14.5833,201503,14.26,NASA POWER
Malta,35.8333,14.5833,201504,15.92,NASA POWER
Malta,35.8333,14.5833,201505,19.4,NASA POWER
Malta,35.8333,14.5833,201506,22.62,NASA POWER
Malta,35.8333,14.5833,201507,26.92,NASA POWER
Malta,35.8333,14.5833,201508,27.54,NASA POWER
Malta,35.8333,14.5833,201509,25.78,NASA POWER
Malta,35.8333,14.5833,201510,23.17,NASA POWER
Malta,35.8333,14.5833,201511,19.81,NASA POWER
Malta,35.8333,14.5833,201512,16.55,NASA POWER
Malta,35.8333,14.5833,201513,20.05,NASA POWER
Malta,35.8333,14.5833,201601,15.04,NASA POWER
Malta,35.8333,14.5833,201602,15.42,NASA POWER
Malta,35.8333,14.5833,201603,14.9,NASA POWER
Malta,35.8333,14.5833,201604,16.96,NASA POWER
Malta,35.8333,14.5833,201605,18.62,NASA POWER
Malta,35.8333,14.5833,201606,22.37,NASA POWER
Malta,35.8333,14.5833,201607,25.28,NASA POWER
Malta,35.8333,14.5833,201608,25.73,NASA POWER
Malta,35.8333,14.5833,201609,24.92,NASA POWER
Malta,35.8333,14.5833,201610,23.31,NASA POWER
Malta,35.8333,14.5833,201611,20.11,NASA POWER
Malta,35.8333,14.5833,201612,16.59,NASA POWER
Malta,35.8333,14.5833,201613,19.95,NASA POWER
Malta,35.8333,14.5833,201701,13.55,NASA POWER
Malta,35.8333,14.5833,201702,14.61,NASA POWER
Malta,35.8333,14.5833,201703,15.16,NASA POWER
Malta,35.8333,14.5833,201704,16.15,NASA POWER
Malta,35.8333,14.5833,201705,19.17,NASA POWER
Malta,35.8333,14.5833,201706,23.93,NASA POWER
Malta,35.8333,14.5833,201707,26.32,NASA POWER
Malta,35.8333,14.5833,201708,27.61,NASA POWER
Malta,35.8333,14.5833,201709,24.93,NASA POWER
Malta,35.8333,14.5833,201710,22.23,NASA POWER
Malta,35.8333,14.5833,201711,19.05,NASA POWER
Malta,35.8333,14.5833,201712,15.61,NASA POWER
Malta,35.8333,14.5833,201713,19.89,NASA POWER
Malta,35.8333,14.5833,201801,15.48,NASA POWER
Malta,35.8333,14.5833,201802,14.13,NASA POWER
Malta,35.8333,14.5833,201803,15.34,NASA POWER
Malta,35.8333,14.5833,201804,16.48,NASA POWER
Malta,35.8333,14.5833,201805,18.99,NASA POWER
Malta,35.8333,14.5833,201806,22.52,NASA POWER
Malta,35.8333,14.5833,201807,25.35,NASA POWER
Malta,35.8333,14.5833,201808,26.81,NASA POWER
Malta,35.8333,14.5833,201809,26.04,NASA POWER
Malta,35.8333,14.5833,201810,23.1,NASA POWER
Malta,35.8333,14.5833,201811,20.23,NASA POWER
Malta,35.8333,14.5833,201812,16.51,NASA POWER
Malta,35.8333,14.5833,201813,20.12,NASA POWER
Malta,35.8333,14.5833,201901,13.65,NASA POWER
Malta,35.8333,14.5833,201902,13.71,NASA POWER
Malta,35.8333,14.5833,201903,14.89,NASA POWER
Malta,35.8333,14.5833,201904,15.73,NASA POWER
Malta,35.8333,14.5833,201905,17.39,NASA POWER
Malta,35.8333,14.5833,201906,23.76,NASA POWER
Malta,35.8333,14.5833,201907,26.47,NASA POWER
Malta,35.8333,14.5833,201908,27.63,NASA POWER
Malta,35.8333,14.5833,201909,25.83,NASA POWER
Malta,35.8333,14.5833,201910,23.37,NASA POWER
Malta,35.8333,14.5833,201911,19.79,NASA POWER
Malta,35.8333,14.5833,201912,17.07,NASA POWER
Malta,35.8333,14.5833,201913,19.98,NASA POWER
Malta,35.8333,14.5833,202001,14.7,NASA POWER
Malta,35.8333,14.5833,202002,14.95,NASA POWER
Malta,35.8333,14.5833,202003,14.86,NASA POWER
Malta,35.8333,14.5833,202004,16.64,NASA POWER
Malta,35.8333,14.5833,202005,19.79,NASA POWER
Malta,35.8333,14.5833,202006,22.33,NASA POWER
Malta,35.8333,14.5833,202007,25.82,NASA POWER
Malta,35.8333,14.5833,202008,27.67,NASA POWER
Malta,35.8333,14.5833,202009,26.25,NASA POWER
Malta,35.8333,14.5833,202010,22.34,NASA POWER
Malta,35.8333,14.5833,202011,19.97,NASA POWER
Malta,35.8333,14.5833,202012,17.07,NASA POWER
Malta,35.8333,14.5833,202013,20.22,NASA POWER
Malta,35.8333,14.5833,202101,15.54,NASA POWER
Malta,35.8333,14.5833,202102,14.86,NASA POWER
Malta,35.8333,14.5833,202103,14.62,NASA POWER
Malta,35.8333,14.5833,202104,15.9,NASA POWER
Malta,35.8333,14.5833,202105,19.29,NASA POWER
Malta,35.8333,14.5833,202106,23.55,NASA POWER
Malta,35.8333,14.5833,202107,26.73,NASA POWER
Malta,35.8333,14.5833,202108,28.4,NASA POWER
Malta,35.8333,14.5833,202109,26.71,NASA POWER
Malta,35.8333,14.5833,202110,22.32,NASA POWER
Malta,35.8333,14.5833,202111,20.17,NASA POWER
Malta,35.8333,14.5833,202112,15.77,NASA POWER
Malta,35.8333,14.5833,202113,20.35,NASA POWER
Malta,35.8333,14.5833,202201,14.02,NASA POWER
Malta,35.8333,14.5833,202202,14.3,NASA POWER
Malta,35.8333,14.5833,202203,13.79,NASA POWER
Malta,35.8333,14.5833,202204,15.69,NASA POWER
Malta,35.8333,14.5833,202205,19.48,NASA POWER
Malta,35.8333,14.5833,202206,24.67,NASA POWER
Malta,35.8333,14.5833,202207,27.81,NASA POWER
Malta,35.8333,14.5833,202208,28.31,NASA POWER
Malta,35.8333,14.5833,202209,26.93,NASA POWER
Malta,35.8333,14.5833,202210,23.77,NASA POWER
Malta,35.8333,14.5833,202211,20.66,NASA POWER
Malta,35.8333,14.5833,202212,18.34,NASA POWER
Malta,35.8333,14.5833,202213,20.68,NASA POWER
Malta,35.8333,14.5833,202301,15.55,NASA POWER
Malta,35.8333,14.5833,202302,14.39,NASA POWER
Malta,35.8333,14.5833,202303,15.51,NASA POWER
Malta,35.8333,14.5833,202304,16.3,NASA POWER
Malta,35.8333,14.5833,202305,18.63,NASA POWER
Malta,35.8333,14.5833,202306,22.65,NASA POWER
Malta,35.8333,14.5833,202307,27.62,NASA POWER
Malta,35.8333,14.5833,202308,26.9,NASA POWER
Malta,35.8333,14.5833,202309,26.08,NASA POWER
Malta,35.8333,14.5833,202310,24.93,NASA POWER
Malta,35.8333,14.5833,202311,21.46,NASA POWER
Malta,35.8333,14.5833,202312,17.7,NASA POWER
Malta,35.8333,14.5833,202313,20.68,NASA POWER
Malta,35.8333,14.5833,202401,15.89,NASA POWER
Malta,35.8333,14.5833,202402,15.46,NASA POWER
Malta,35.8333,14.5833,202403,16.03,NASA POWER
Malta,35.8333,14.5833,202404,17.12,NASA POWER
Malta,35.8333,14.5833,202405,19.58,NASA POWER
Malta,35.8333,14.5833,202406,24.25,NASA POWER
Malta,35.8333,14.5833,202407,26.93,NASA POWER
Malta,35.8333,14.5833,202408,28.61,NASA POWER
Malta,35.8333,14.5833,202409,26.15,NASA POWER
Malta,35.8333,14.5833,202410,23.8,NASA POWER
Malta,35.8333,14.5833,202411,20.83,NASA POWER
Malta,35.8333,14.5833,202412,17.27,NASA POWER
Malta,35.8333,14.5833,202413,21.01,NASA POWER
Marshall Islands,9.0,168.0,201501,27.56,NASA POWER
Marshall Islands,9.0,168.0,201502,27.62,NASA POWER
Marshall Islands,9.0,168.0,201503,27.8,NASA POWER
Marshall Islands,9.0,168.0,201504,27.75,NASA POWER
Marshall Islands,9.0,168.0,201505,27.94,NASA POWER
Marshall Islands,9.0,168.0,201506,28.36,NASA POWER
Marshall Islands,9.0,168.0,201507,27.89,NASA POWER
Marshall Islands,9.0,168.0,201508,28.24,NASA POWER
Marshall Islands,9.0,168.0,201509,28.13,NASA POWER
Marshall Islands,9.0,168.0,201510,27.98,NASA POWER
Marshall Islands,9.0,168.0,201511,28.34,NASA POWER
Marshall Islands,9.0,168.0,201512,28.07,NASA POWER
Marshall Islands,9.0,168.0,201513,27.97,NASA POWER
Marshall Islands,9.0,168.0,201601,27.36,NASA POWER
Marshall Islands,9.0,168.0,201602,27.22,NASA POWER
Marshall Islands,9.0,168.0,201603,27.26,NASA POWER
Marshall Islands,9.0,168.0,201604,27.81,NASA POWER
Marshall Islands,9.0,168.0,201605,28.28,NASA POWER
Marshall Islands,9.0,168.0,201606,28.45,NASA POWER
Marshall Islands,9.0,168.0,201607,28.44,NASA POWER
Marshall Islands,9.0,168.0,201608,28.45,NASA POWER
Marshall Islands,9.0,168.0,201609,28.47,NASA POWER
Marshall Islands,9.0,168.0,201610,28.46,NASA POWER
Marshall Islands,9.0,168.0,201611,28.29,NASA POWER
Marshall Islands,9.0,168.0,201612,28.12,NASA POWER
Marshall Islands,9.0,168.0,201613,28.05,NASA POWER
Marshall Islands,9.0,168.0,201701,27.92,NASA POWER
Marshall Islands,9.0,168.0,201702,27.75,NASA POWER
Marshall Islands,9.0,168.0,201703,27.86,NASA POWER
Marshall Islands,9.0,168.0,201704,28.14,NASA POWER
Marshall Islands,9.0,168.0,201705,28.25,NASA POWER
Marshall Islands,9.0,168.0,201706,28.29,NASA POWER
Marshall Islands,9.0,168.0,201707,28.43,NASA POWER
Marshall Islands,9.0,168.0,201708,28.23,NASA POWER
Marshall Islands,9.0,168.0,201709,28.25,NASA POWER
Marshall Islands,9.0,168.0,201710,28.34,NASA POWER
Marshall Islands,9.0,168.0,201711,28.61,NASA POWER
Marshall Islands,9.0,168.0,201712,28.48,NASA POWER
Marshall Islands,9.0,168.0,201713,28.22,NASA POWER
Marshall Islands,9.0,168.0,201801,28.09,NASA POWER
Marshall Islands,9.0,168.0,201802,27.58,NASA POWER
Marshall Islands,9.0,168.0,201803,27.15,NASA POWER
Marshall Islands,9.0,168.0,201804,27.87,NASA POWER
Marshall Islands,9.0,168.0,201805,28.11,NASA POWER
Marshall Islands,9.0,168.0,201806,27.9,NASA POWER
Marshall Islands,9.0,168.0,201807,28.06,NASA POWER
Marshall Islands,9.0,168.0,201808,28.14,NASA POWER
Marshall Islands,9.0,168.0,201809,28.17,NASA POWER
Marshall Islands,9.0,168.0,201810,28.52,NASA POWER
Marshall Islands,9.0,168.0,201811,28.79,NASA POWER
Marshall Islands,9.0,168.0,201812,28.49,NASA POWER
Marshall Islands,9.0,168.0,201813,28.08,NASA POWER
Marshall Islands,9.0,168.0,201901,27.97,NASA POWER
Marshall Islands,9.0,168.0,201902,27.44,NASA POWER
Marshall Islands,9.0,168.0,201903,27.48,NASA POWER
Marshall Islands,9.0,168.0,201904,27.49,NASA POWER
Marshall Islands,9.0,168.0,201905,27.87,NASA POWER
Marshall Islands,9.0,168.0,201906,28.51,NASA POWER
Marshall Islands,9.0,168.0,201907,28.24,NASA POWER
Marshall Islands,9.0,168.0,201908,28.23,NASA POWER
Marshall Islands,9.0,168.0,201909,28.44,NASA POWER
Marshall Islands,9.0,168.0,201910,28.46,NASA POWER
Marshall Islands,9.0,168.0,201911,28.7,NASA POWER
Marshall Islands,9.0,168.0,201912,28.46,NASA POWER
Marshall Islands,9.0,168.0,201913,28.11,NASA POWER
Marshall Islands,9.0,168.0,202001,28.22,NASA POWER
Marshall Islands,9.0,168.0,202002,28.04,NASA POWER
Marshall Islands,9.0,168.0,202003,27.9,NASA POWER
Marshall Islands,9.0,168.0,202004,27.96,NASA POWER
Marshall Islands,9.0,168.0,202005,28.2,NASA POWER
Marshall Islands,9.0,168.0,202006,28.38,NASA POWER
Marshall Islands,9.0,168.0,202007,28.32,NASA POWER
Marshall Islands,9.0,168.0,202008,28.24,NASA POWER
Marshall Islands,9.0,168.0,202009,28.33,NASA POWER
Marshall Islands,9.0,168.0,202010,28.24,NASA POWER
Marshall Islands,9.0,168.0,202011,28.39,NASA POWER
Marshall Islands,9.0,168.0,202012,28.18,NASA POWER
Marshall Islands,9.0,168.0,202013,28.2,NASA POWER
Marshall Islands,9.0,168.0,202101,27.58,NASA POWER
Marshall Islands,9.0,168.0,202102,27.37,NASA POWER
Marshall Islands,9.0,168.0,202103,27.62,NASA POWER
Marshall Islands,9.0,168.0,202104,27.72,NASA POWER
Marshall Islands,9.0,168.0,202105,28.22,NASA POWER
Marshall Islands,9.0,168.0,202106,28.11,NASA POWER
Marshall Islands,9.0,168.0,202107,28.16,NASA POWER
Marshall Islands,9.0,168.0,202108,28.29,NASA POWER
Marshall Islands,9.0,168.0,202109,28.34,NASA POWER
Marshall Islands,9.0,168.0,202110,28.33,NASA POWER
Marshall Islands,9.0,168.0,202111,28.32,NASA POWER
Marshall Islands,9.0,168.0,202112,27.64,NASA POWER
Marshall Islands,9.0,168.0,202113,27.98,NASA POWER
Marshall Islands,9.0,168.0,202201,27.29,NASA POWER
Marshall Islands,9.0,168.0,202202,27.63,NASA POWER
Marshall Islands,9.0,168.0,202203,27.75,NASA POWER
Marshall Islands,9.0,168.0,202204,27.53,NASA POWER
Marshall Islands,9.0,168.0,202205,27.83,NASA POWER
Marshall Islands,9.0,168.0,202206,27.84,NASA POWER
Marshall Islands,9.0,168.0,202207,28.06,NASA POWER
Marshall Islands,9.0,168.0,202208,27.89,NASA POWER
Marshall Islands,9.0,168.0,202209,28.02,NASA POWER
Marshall Islands,9.0,168.0,202210,28.23,NASA POWER
Marshall Islands,9.0,168.0,202211,28.34,NASA POWER
Marshall Islands,9.0,168.0,202212,28.27,NASA POWER
Marshall Islands,9.0,168.0,202213,27.89,NASA POWER
Marshall Islands,9.0,168.0,202301,27.9,NASA POWER
Marshall Islands,9.0,168.0,202302,27.31,NASA POWER
Marshall Islands,9.0,168.0,202303,27.51,NASA POWER
Marshall Islands,9.0,168.0,202304,27.67,NASA POWER
Marshall Islands,9.0,168.0,202305,28.22,NASA POWER
Marshall Islands,9.0,168.0,202306,28.55,NASA POWER
Marshall Islands,9.0,168.0,202307,28.82,NASA POWER
Marshall Islands,9.0,168.0,202308,28.57,NASA POWER
Marshall Islands,9.0,168.0,202309,28.68,NASA POWER
Marshall Islands,9.0,168.0,202310,28.75,NASA POWER
Marshall Islands,9.0,168.0,202311,28.73,NASA POWER
Marshall Islands,9.0,168.0,202312,28.48,NASA POWER
Marshall Islands,9.0,168.0,202313,28.27,NASA POWER
Marshall Islands,9.0,168.0,202401,27.73,NASA POWER
Marshall Islands,9.0,168.0,202402,27.74,NASA POWER
Marshall Islands,9.0,168.0,202403,27.92,NASA POWER
Marshall Islands,9.0,168.0,202404,28.39,NASA POWER
Marshall Islands,9.0,168.0,202405,28.69,NASA POWER
Marshall Islands,9.0,168.0,202406,28.95,NASA POWER
Marshall Islands,9.0,168.0,202407,28.79,NASA POWER
Marshall Islands,9.0,168.0,202408,28.77,NASA POWER
Marshall Islands,9.0,168.0,202409,28.87,NASA POWER
Marshall Islands,9.0,168.0,202410,28.78,NASA POWER
Marshall Islands,9.0,168.0,202411,28.89,NASA POWER
Marshall Islands,9.0,168.0,202412,28.62,NASA POWER
Marshall Islands,9.0,168.0,202413,28.51,NASA POWER
Martinique,14.6667,-61.0,201501,26.4,NASA POWER
Martinique,14.6667,-61.0,201502,26.4,NASA POWER
Martinique,14.6667,-61.0,201503,26.09,NASA POWER
Martinique,14.6667,-61.0,201504,26.62,NASA POWER
Martinique,14.6667,-61.0,201505,27.2,NASA POWER
Martinique,14.6667,-61.0,201506,27.48,NASA POWER
Martinique,14.6667,-61.0,201507,27.64,NASA POWER
Martinique,14.6667,-61.0,201508,28.2,NASA POWER
Martinique,14.6667,-61.0,201509,28.82,NASA POWER
Martinique,14.6667,-61.0,201510,28.8,NASA POWER
Martinique,14.6667,-61.0,201511,27.8,NASA POWER
Martinique,14.6667,-61.0,201512,27.17,NASA POWER
Martinique,14.6667,-61.0,201513,27.39,NASA POWER
Martinique,14.6667,-61.0,201601,26.3,NASA POWER
Martinique,14.6667,-61.0,201602,26.3,NASA POWER
Martinique,14.6667,-61.0,201603,26.51,NASA POWER
Martinique,14.6667,-61.0,201604,27.4,NASA POWER
Martinique,14.6667,-61.0,201605,27.79,NASA POWER
Martinique,14.6667,-61.0,201606,27.96,NASA POWER
Martinique,14.6667,-61.0,201607,28.25,NASA POWER
Martinique,14.6667,-61.0,201608,28.69,NASA POWER
Martinique,14.6667,-61.0,201609,28.76,NASA POWER
Martinique,14.6667,-61.0,201610,28.61,NASA POWER
Martinique,14.6667,-61.0,201611,28.07,NASA POWER
Martinique,14.6667,-61.0,201612,27.36,NASA POWER
Martinique,14.6667,-61.0,201613,27.67,NASA POWER
Martinique,14.6667,-61.0,201701,26.28,NASA POWER
Martinique,14.6667,-61.0,201702,26.26,NASA POWER
Martinique,14.6667,-61.0,201703,26.33,NASA POWER
Martinique,14.6667,-61.0,201704,27.13,NASA POWER
Martinique,14.6667,-61.0,201705,27.76,NASA POWER
Martinique,14.6667,-61.0,201706,28.03,NASA POWER
Martinique,14.6667,-61.0,201707,28.44,NASA POWER
Martinique,14.6667,-61.0,201708,28.78,NASA POWER
Martinique,14.6667,-61.0,201709,28.77,NASA POWER
Martinique,14.6667,-61.0,201710,28.15,NASA POWER
Martinique,14.6667,-61.0,201711,27.7,NASA POWER
Martinique,14.6667,-61.0,201712,27.14,NASA POWER
Martinique,14.6667,-61.0,201713,27.57,NASA POWER
Martinique,14.6667,-61.0,201801,26.6,NASA POWER
Martinique,14.6667,-61.0,201802,25.83,NASA POWER
Martinique,14.6667,-61.0,201803,26.38,NASA POWER
Martinique,14.6667,-61.0,201804,26.69,NASA POWER
Martinique,14.6667,-61.0,201805,27.09,NASA POWER
Martinique,14.6667,-61.0,201806,27.57,NASA POWER
Martinique,14.6667,-61.0,201807,27.69,NASA POWER
Martinique,14.6667,-61.0,201808,27.92,NASA POWER
Martinique,14.6667,-61.0,201809,28.34,NASA POWER
Martinique,14.6667,-61.0,201810,27.93,NASA POWER
Martinique,14.6667,-61.0,201811,27.66,NASA POWER
Martinique,14.6667,-61.0,201812,26.7,NASA POWER
Martinique,14.6667,-61.0,201813,27.21,NASA POWER
Martinique,14.6667,-61.0,201901,26.01,NASA POWER
Martinique,14.6667,-61.0,201902,26.01,NASA POWER
Martinique,14.6667,-61.0,201903,26.19,NASA POWER
Martinique,14.6667,-61.0,201904,26.52,NASA POWER
Martinique,14.6667,-61.0,201905,27.45,NASA POWER
Martinique,14.6667,-61.0,201906,27.9,NASA POWER
Martinique,14.6667,-61.0,201907,28.16,NASA POWER
Martinique,14.6667,-61.0,201908,28.49,NASA POWER
Martinique,14.6667,-61.0,201909,28.99,NASA POWER
Martinique,14.6667,-61.0,201910,28.68,NASA POWER
Martinique,14.6667,-61.0,201911,28.22,NASA POWER
Martinique,14.6667,-61.0,201912,27.72,NASA POWER
Martinique,14.6667,-61.0,201913,27.54,NASA POWER
Martinique,14.6667,-61.0,202001,26.67,NASA POWER
Martinique,14.6667,-61.0,202002,26.53,NASA POWER
Martinique,14.6667,-61.0,202003,26.41,NASA POWER
Martinique,14.6667,-61.0,202004,27.22,NASA POWER
Martinique,14.6667,-61.0,202005,27.81,NASA POWER
Martinique,14.6667,-61.0,202006,28.28,NASA POWER
Martinique,14.6667,-61.0,202007,28.53,NASA POWER
Martinique,14.6667,-61.0,202008,28.9,NASA POWER
Martinique,14.6667,-61.0,202009,28.98,NASA POWER
Martinique,14.6667,-61.0,202010,28.39,NASA POWER
Martinique,14.6667,-61.0,202011,27.72,NASA POWER
Martinique,14.6667,-61.0,202012,26.96,NASA POWER
Martinique,14.6667,-61.0,202013,27.7,NASA POWER
Martinique,14.6667,-61.0,202101,26.66,NASA POWER
Martinique,14.6667,-61.0,202102,26.37,NASA POWER
Martinique,14.6667,-61.0,202103,26.21,NASA POWER
Martinique,14.6667,-61.0,202104,26.89,NASA POWER
Martinique,14.6667,-61.0,202105,27.47,NASA POWER
Martinique,14.6667,-61.0,202106,27.74,NASA POWER
Martinique,14.6667,-61.0,202107,28.05,NASA POWER
Martinique,14.6667,-61.0,202108,28.54,NASA POWER
Martinique,14.6667,-61.0,202109,28.94,NASA POWER
Martinique,14.6667,-61.0,202110,28.69,NASA POWER
Martinique,14.6667,-61.0,202111,27.88,NASA POWER
Martinique,14.6667,-61.0,202112,27.31,NASA POWER
Martinique,14.6667,-61.0,202113,27.57,NASA POWER
Martinique,14.6667,-61.0,202201,26.35,NASA POWER
Martinique,14.6667,-61.0,202202,26.16,NASA POWER
Martinique,14.6667,-61.0,202203,26.36,NASA POWER
Martinique,14.6667,-61.0,202204,26.68,NASA POWER
Martinique,14.6667,-61.0,202205,27.45,NASA POWER
Martinique,14.6667,-61.0,202206,27.95,NASA POWER
Martinique,14.6667,-61.0,202207,28.06,NASA POWER
Martinique,14.6667,-61.0,202208,28.45,NASA POWER
Martinique,14.6667,-61.0,202209,28.88,NASA POWER
Martinique,14.6667,-61.0,202210,28.41,NASA POWER
Martinique,14.6667,-61.0,202211,27.88,NASA POWER
