
country,latitude,longitude,year,ghi_kwh_m2_day,source,ghi_kwh_m2_year
Mongolia,46.0,105.0,201305,7.37,NASA POWER,2690.05
Mongolia,46.0,105.0,201306,6.93,NASA POWER,2529.45
Mongolia,46.0,105.0,201307,6.09,NASA POWER,2222.85
Mongolia,46.0,105.0,201308,5.6,NASA POWER,2043.9999999999998
Mongolia,46.0,105.0,201309,5.03,NASA POWER,1835.95
Mongolia,46.0,105.0,201310,3.36,NASA POWER,1226.3999999999999
Mongolia,46.0,105.0,201311,2.1,NASA POWER,766.5
Mongolia,46.0,105.0,201312,1.62,NASA POWER,591.3000000000001
Mongolia,46.0,105.0,201313,4.49,NASA POWER,1638.8500000000001
Mongolia,46.0,105.0,201401,1.83,NASA POWER,667.95
Mongolia,46.0,105.0,201402,3.03,NASA POWER,1105.9499999999998
Mongolia,46.0,105.0,201403,4.67,NASA POWER,1704.55
Mongolia,46.0,105.0,201404,5.88,NASA POWER,2146.2
Mongolia,46.0,105.0,201405,6.49,NASA POWER,2368.85
Mongolia,46.0,105.0,201406,6.57,NASA POWER,2398.05
Mongolia,46.0,105.0,201407,6.81,NASA POWER,2485.6499999999996
Mongolia,46.0,105.0,201408,6.18,NASA POWER,2255.7
Mongolia,46.0,105.0,201409,4.81,NASA POWER,1755.6499999999999
Mongolia,46.0,105.0,201410,3.34,NASA POWER,1219.1
Mongolia,46.0,105.0,201411,2.36,NASA POWER,861.4
Mongolia,46.0,105.0,201412,1.59,NASA POWER,580.35
Mongolia,46.0,105.0,201413,4.47,NASA POWER,1631.55
Mongolia,46.0,105.0,201501,1.92,NASA POWER,700.8
Mongolia,46.0,105.0,201502,3.15,NASA POWER,1149.75
Mongolia,46.0,105.0,201503,4.61,NASA POWER,1682.65
Mongolia,46.0,105.0,201504,5.79,NASA POWER,2113.35
Mongolia,46.0,105.0,201505,7.11,NASA POWER,2595.15
Mongolia,46.0,105.0,201506,7.06,NASA POWER,2576.8999999999996
Mongolia,46.0,105.0,201507,6.5,NASA POWER,2372.5
Mongolia,46.0,105.0,201508,6.23,NASA POWER,2273.9500000000003
Mongolia,46.0,105.0,201509,4.79,NASA POWER,1748.35
Mongolia,46.0,105.0,201510,3.59,NASA POWER,1310.35
Mongolia,46.0,105.0,201511,1.98,NASA POWER,722.7
Mongolia,46.0,105.0,201512,1.63,NASA POWER,594.9499999999999
Mongolia,46.0,105.0,201513,4.54,NASA POWER,1657.1
Mongolia,46.0,105.0,201601,2.22,NASA POWER,810.3000000000001
Mongolia,46.0,105.0,201602,3.43,NASA POWER,1251.95
Mongolia,46.0,105.0,201603,4.66,NASA POWER,1700.9
Mongolia,46.0,105.0,201604,6.03,NASA POWER,2200.9500000000003
Mongolia,46.0,105.0,201605,7.0,NASA POWER,2555.0
Mongolia,46.0,105.0,201606,6.42,NASA POWER,2343.3
Mongolia,46.0,105.0,201607,6.27,NASA POWER,2288.5499999999997
Mongolia,46.0,105.0,201608,5.74,NASA POWER,2095.1
Mongolia,46.0,105.0,201609,4.46,NASA POWER,1627.9
Mongolia,46.0,105.0,201610,3.29,NASA POWER,1200.85
Mongolia,46.0,105.0,201611,2.06,NASA POWER,751.9
Mongolia,46.0,105.0,201612,1.44,NASA POWER,525.6
Mongolia,46.0,105.0,201613,4.42,NASA POWER,1613.3
Mongolia,46.0,105.0,201701,2.13,NASA POWER,777.4499999999999
Mongolia,46.0,105.0,201702,3.07,NASA POWER,1120.55
Mongolia,46.0,105.0,201703,4.72,NASA POWER,1722.8
Mongolia,46.0,105.0,201704,6.5,NASA POWER,2372.5
Mongolia,46.0,105.0,201705,7.31,NASA POWER,2668.1499999999996
Mongolia,46.0,105.0,201706,7.23,NASA POWER,2638.9500000000003
Mongolia,46.0,105.0,201707,6.91,NASA POWER,2522.15
Mongolia,46.0,105.0,201708,5.61,NASA POWER,2047.65
Mongolia,46.0,105.0,201709,5.21,NASA POWER,1901.65
Mongolia,46.0,105.0,201710,3.43,NASA POWER,1251.95
Mongolia,46.0,105.0,201711,2.12,NASA POWER,773.8000000000001
Mongolia,46.0,105.0,201712,1.49,NASA POWER,543.85
Mongolia,46.0,105.0,201713,4.65,NASA POWER,1697.2500000000002
Mongolia,46.0,105.0,201801,2.17,NASA POWER,792.05
Mongolia,46.0,105.0,201802,3.03,NASA POWER,1105.9499999999998
Mongolia,46.0,105.0,201803,4.71,NASA POWER,1719.15
Mongolia,46.0,105.0,201804,5.76,NASA POWER,2102.4
Mongolia,46.0,105.0,201805,7.48,NASA POWER,2730.2000000000003
Mongolia,46.0,105.0,201806,7.08,NASA POWER,2584.2
Mongolia,46.0,105.0,201807,6.08,NASA POWER,2219.2
Mongolia,46.0,105.0,201808,5.66,NASA POWER,2065.9
Mongolia,46.0,105.0,201809,4.8,NASA POWER,1752.0
Mongolia,46.0,105.0,201810,3.77,NASA POWER,1376.05
Mongolia,46.0,105.0,201811,2.35,NASA POWER,857.75
Mongolia,46.0,105.0,201812,1.6,NASA POWER,584.0
Mongolia,46.0,105.0,201813,4.55,NASA POWER,1660.75
Mongolia,46.0,105.0,201901,2.11,NASA POWER,770.15
Mongolia,46.0,105.0,201902,3.12,NASA POWER,1138.8
Mongolia,46.0,105.0,201903,4.75,NASA POWER,1733.75
Mongolia,46.0,105.0,201904,5.8,NASA POWER,2117.0
Mongolia,46.0,105.0,201905,7.19,NASA POWER,2624.3500000000004
Mongolia,46.0,105.0,201906,7.05,NASA POWER,2573.25
Mongolia,46.0,105.0,201907,6.42,NASA POWER,2343.3
Mongolia,46.0,105.0,201908,5.78,NASA POWER,2109.7000000000003
Mongolia,46.0,105.0,201909,5.03,NASA POWER,1835.95
Mongolia,46.0,105.0,201910,3.49,NASA POWER,1273.8500000000001
Mongolia,46.0,105.0,201911,2.22,NASA POWER,810.3000000000001
Mongolia,46.0,105.0,201912,1.47,NASA POWER,536.55
Mongolia,46.0,105.0,201913,4.54,NASA POWER,1657.1
Mongolia,46.0,105.0,202001,1.98,NASA POWER,722.7
Mongolia,46.0,105.0,202002,2.7,NASA POWER,985.5000000000001
Mongolia,46.0,105.0,202003,4.57,NASA POWER,1668.0500000000002
Mongolia,46.0,105.0,202004,6.79,NASA POWER,2478.35
Mongolia,46.0,105.0,202005,7.07,NASA POWER,2580.55
Mongolia,46.0,105.0,202006,7.12,NASA POWER,2598.8
Mongolia,46.0,105.0,202007,6.53,NASA POWER,2383.4500000000003
Mongolia,46.0,105.0,202008,5.52,NASA POWER,2014.8
Mongolia,46.0,105.0,202009,4.9,NASA POWER,1788.5000000000002
Mongolia,46.0,105.0,202010,3.51,NASA POWER,1281.1499999999999
Mongolia,46.0,105.0,202011,2.13,NASA POWER,777.4499999999999
Mongolia,46.0,105.0,202012,1.89,NASA POWER,689.8499999999999
Mongolia,46.0,105.0,202013,4.56,NASA POWER,1664.3999999999999
Montenegro,42.0,19.0,201001,1.47,NASA POWER,536.55
Montenegro,42.0,19.0,201002,1.91,NASA POWER,697.15
Montenegro,42.0,19.0,201003,3.19,NASA POWER,1164.35
Montenegro,42.0,19.0,201004,4.08,NASA POWER,1489.2
Montenegro,42.0,19.0,201005,5.18,NASA POWER,1890.6999999999998
Montenegro,42.0,19.0,201006,5.78,NASA POWER,2109.7000000000003
Montenegro,42.0,19.0,201007,6.46,NASA POWER,2357.9
Montenegro,42.0,19.0,201008,6.52,NASA POWER,2379.7999999999997
Montenegro,42.0,19.0,201009,4.26,NASA POWER,1554.8999999999999
Montenegro,42.0,19.0,201010,2.58,NASA POWER,941.7
Montenegro,42.0,19.0,201011,1.64,NASA POWER,598.5999999999999
Montenegro,42.0,19.0,201012,1.18,NASA POWER,430.7
Montenegro,42.0,19.0,201013,3.7,NASA POWER,1350.5
Montenegro,42.0,19.0,201101,1.68,NASA POWER,613.1999999999999
Montenegro,42.0,19.0,201102,2.74,NASA POWER,1000.1
Montenegro,42.0,19.0,201103,3.44,NASA POWER,1255.6
Montenegro,42.0,19.0,201104,4.73,NASA POWER,1726.45
Montenegro,42.0,19.0,201105,5.32,NASA POWER,1941.8000000000002
Montenegro,42.0,19.0,201106,6.68,NASA POWER,2438.2
Montenegro,42.0,19.0,201107,6.43,NASA POWER,2346.95
Montenegro,42.0,19.0,201108,6.41,NASA POWER,2339.65
Montenegro,42.0,19.0,201109,4.85,NASA POWER,1770.2499999999998
Montenegro,42.0,19.0,201110,3.27,NASA POWER,1193.55
Montenegro,42.0,19.0,201111,2.42,NASA POWER,883.3
Montenegro,42.0,19.0,201112,1.35,NASA POWER,492.75000000000006
Montenegro,42.0,19.0,201113,4.12,NASA POWER,1503.8
Montenegro,42.0,19.0,201201,1.75,NASA POWER,638.75
Montenegro,42.0,19.0,201202,2.31,NASA POWER,843.15
Montenegro,42.0,19.0,201203,4.28,NASA POWER,1562.2
Montenegro,42.0,19.0,201204,3.97,NASA POWER,1449.0500000000002
Montenegro,42.0,19.0,201205,5.4,NASA POWER,1971.0000000000002
Montenegro,42.0,19.0,201206,7.76,NASA POWER,2832.4
Montenegro,42.0,19.0,201207,7.37,NASA POWER,2690.05
Montenegro,42.0,19.0,201208,6.48,NASA POWER,2365.2000000000003
Montenegro,42.0,19.0,201209,4.53,NASA POWER,1653.45
Montenegro,42.0,19.0,201210,3.21,NASA POWER,1171.65
Montenegro,42.0,19.0,201211,1.81,NASA POWER,660.65
Montenegro,42.0,19.0,201212,1.3,NASA POWER,474.5
Montenegro,42.0,19.0,201213,4.19,NASA POWER,1529.3500000000001
Montenegro,42.0,19.0,201301,1.54,NASA POWER,562.1
Montenegro,42.0,19.0,201302,1.91,NASA POWER,697.15
Montenegro,42.0,19.0,201303,2.84,NASA POWER,1036.6
Montenegro,42.0,19.0,201304,4.74,NASA POWER,1730.1000000000001
Montenegro,42.0,19.0,201305,5.15,NASA POWER,1879.7500000000002
Montenegro,42.0,19.0,201306,6.14,NASA POWER,2241.1
Montenegro,42.0,19.0,201307,6.88,NASA POWER,2511.2
Montenegro,42.0,19.0,201308,5.85,NASA POWER,2135.25
Montenegro,42.0,19.0,201309,4.41,NASA POWER,1609.65
Montenegro,42.0,19.0,201310,3.18,NASA POWER,1160.7
Montenegro,42.0,19.0,201311,1.6,NASA POWER,584.0
Montenegro,42.0,19.0,201312,1.78,NASA POWER,649.7
Montenegro,42.0,19.0,201313,3.85,NASA POWER,1405.25
Montenegro,42.0,19.0,201401,1.42,NASA POWER,518.3
Montenegro,42.0,19.0,201402,2.29,NASA POWER,835.85
Montenegro,42.0,19.0,201403,3.81,NASA POWER,1390.65
Montenegro,42.0,19.0,201404,3.61,NASA POWER,1317.6499999999999
Montenegro,42.0,19.0,201405,5.1,NASA POWER,1861.4999999999998
Montenegro,42.0,19.0,201406,5.99,NASA POWER,2186.35
Montenegro,42.0,19.0,201407,5.97,NASA POWER,2179.0499999999997
Montenegro,42.0,19.0,201408,6.21,NASA POWER,2266.65
Montenegro,42.0,19.0,201409,3.49,NASA POWER,1273.8500000000001
Montenegro,42.0,19.0,201410,2.98,NASA POWER,1087.7
Montenegro,42.0,19.0,201411,1.78,NASA POWER,649.7
Montenegro,42.0,19.0,201412,1.44,NASA POWER,525.6
Montenegro,42.0,19.0,201413,3.69,NASA POWER,1346.85
Montenegro,42.0,19.0,201501,1.63,NASA POWER,594.9499999999999
Montenegro,42.0,19.0,201502,2.57,NASA POWER,938.05
Montenegro,42.0,19.0,201503,3.19,NASA POWER,1164.35
Montenegro,42.0,19.0,201504,4.79,NASA POWER,1748.35
Montenegro,42.0,19.0,201505,5.92,NASA POWER,2160.8
Montenegro,42.0,19.0,201506,6.59,NASA POWER,2405.35
Montenegro,42.0,19.0,201507,7.17,NASA POWER,2617.05
Montenegro,42.0,19.0,201508,6.03,NASA POWER,2200.9500000000003
Montenegro,42.0,19.0,201509,4.51,NASA POWER,1646.1499999999999
Montenegro,42.0,19.0,201510,2.7,NASA POWER,985.5000000000001
Montenegro,42.0,19.0,201511,2.28,NASA POWER,832.1999999999999
Montenegro,42.0,19.0,201512,2.01,NASA POWER,733.65
Montenegro,42.0,19.0,201513,4.12,NASA POWER,1503.8
Montenegro,42.0,19.0,201601,1.55,NASA POWER,565.75
Montenegro,42.0,19.0,201602,1.91,NASA POWER,697.15
Montenegro,42.0,19.0,201603,3.17,NASA POWER,1157.05
Montenegro,42.0,19.0,201604,5.0,NASA POWER,1825.0
Montenegro,42.0,19.0,201605,4.97,NASA POWER,1814.05
Montenegro,42.0,19.0,201606,6.1,NASA POWER,2226.5
Montenegro,42.0,19.0,201607,6.78,NASA POWER,2474.7000000000003
Montenegro,42.0,19.0,201608,6.12,NASA POWER,2233.8
Montenegro,42.0,19.0,201609,4.12,NASA POWER,1503.8
Montenegro,42.0,19.0,201610,2.69,NASA POWER,981.85
Montenegro,42.0,19.0,201611,1.92,NASA POWER,700.8
Montenegro,42.0,19.0,201612,1.93,NASA POWER,704.4499999999999
Montenegro,42.0,19.0,201613,3.86,NASA POWER,1408.8999999999999
Montenegro,42.0,19.0,201701,1.79,NASA POWER,653.35
Montenegro,42.0,19.0,201702,2.27,NASA POWER,828.55
Montenegro,42.0,19.0,201703,3.91,NASA POWER,1427.15
Montenegro,42.0,19.0,201704,4.64,NASA POWER,1693.6
Montenegro,42.0,19.0,201705,5.58,NASA POWER,2036.7
Montenegro,42.0,19.0,201706,7.05,NASA POWER,2573.25
Montenegro,42.0,19.0,201707,6.94,NASA POWER,2533.1000000000004
Montenegro,42.0,19.0,201708,6.44,NASA POWER,2350.6000000000004
Montenegro,42.0,19.0,201709,4.14,NASA POWER,1511.1
Montenegro,42.0,19.0,201710,3.47,NASA POWER,1266.5500000000002
Montenegro,42.0,19.0,201711,1.72,NASA POWER,627.8
Montenegro,42.0,19.0,201712,1.23,NASA POWER,448.95
Montenegro,42.0,19.0,201713,4.11,NASA POWER,1500.15
Montenegro,42.0,19.0,201801,1.61,NASA POWER,587.6500000000001
Montenegro,42.0,19.0,201802,1.72,NASA POWER,627.8
Montenegro,42.0,19.0,201803,2.58,NASA POWER,941.7
Montenegro,42.0,19.0,201804,5.2,NASA POWER,1898.0
Montenegro,42.0,19.0,201805,5.81,NASA POWER,2120.6499999999996
Montenegro,42.0,19.0,201806,5.84,NASA POWER,2131.6
Montenegro,42.0,19.0,201807,6.08,NASA POWER,2219.2
Montenegro,42.0,19.0,201808,5.78,NASA POWER,2109.7000000000003
Montenegro,42.0,19.0,201809,5.05,NASA POWER,1843.25
Montenegro,42.0,19.0,201810,3.08,NASA POWER,1124.2
Montenegro,42.0,19.0,201811,1.92,NASA POWER,700.8
Montenegro,42.0,19.0,201812,1.46,NASA POWER,532.9
Montenegro,42.0,19.0,201813,3.86,NASA POWER,1408.8999999999999
Montenegro,42.0,19.0,201901,1.4,NASA POWER,510.99999999999994
Montenegro,42.0,19.0,201902,2.42,NASA POWER,883.3
Montenegro,42.0,19.0,201903,3.95,NASA POWER,1441.75
Montenegro,42.0,19.0,201904,4.31,NASA POWER,1573.1499999999999
Montenegro,42.0,19.0,201905,4.37,NASA POWER,1595.05
Montenegro,42.0,19.0,201906,6.84,NASA POWER,2496.6
Montenegro,42.0,19.0,201907,6.51,NASA POWER,2376.15
Montenegro,42.0,19.0,201908,6.44,NASA POWER,2350.6000000000004
Montenegro,42.0,19.0,201909,4.49,NASA POWER,1638.8500000000001
Montenegro,42.0,19.0,201910,3.76,NASA POWER,1372.3999999999999
Montenegro,42.0,19.0,201911,1.36,NASA POWER,496.40000000000003
Montenegro,42.0,19.0,201912,1.33,NASA POWER,485.45000000000005
Montenegro,42.0,19.0,201913,3.94,NASA POWER,1438.1
Montenegro,42.0,19.0,202001,1.95,NASA POWER,711.75
Montenegro,42.0,19.0,202002,2.48,NASA POWER,905.2
Montenegro,42.0,19.0,202003,3.37,NASA POWER,1230.05
Montenegro,42.0,19.0,202004,5.26,NASA POWER,1919.8999999999999
Montenegro,42.0,19.0,202005,5.19,NASA POWER,1894.3500000000001
Montenegro,42.0,19.0,202006,5.71,NASA POWER,2084.15
Montenegro,42.0,19.0,202007,6.98,NASA POWER,2547.7000000000003
Montenegro,42.0,19.0,202008,5.86,NASA POWER,2138.9
Montenegro,42.0,19.0,202009,4.62,NASA POWER,1686.3
Montenegro,42.0,19.0,202010,2.74,NASA POWER,1000.1
Montenegro,42.0,19.0,202011,2.37,NASA POWER,865.0500000000001
Montenegro,42.0,19.0,202012,1.14,NASA POWER,416.09999999999997
Montenegro,42.0,19.0,202013,3.98,NASA POWER,1452.7
Montserrat,16.75,-62.2,201001,5.19,NASA POWER,1894.3500000000001
Montserrat,16.75,-62.2,201002,5.96,NASA POWER,2175.4
Montserrat,16.75,-62.2,201003,6.42,NASA POWER,2343.3
Montserrat,16.75,-62.2,201004,6.48,NASA POWER,2365.2000000000003
Montserrat,16.75,-62.2,201005,6.33,NASA POWER,2310.45
Montserrat,16.75,-62.2,201006,6.33,NASA POWER,2310.45
Montserrat,16.75,-62.2,201007,5.96,NASA POWER,2175.4
Montserrat,16.75,-62.2,201008,6.53,NASA POWER,2383.4500000000003
Montserrat,16.75,-62.2,201009,5.94,NASA POWER,2168.1000000000004
Montserrat,16.75,-62.2,201010,5.1,NASA POWER,1861.4999999999998
Montserrat,16.75,-62.2,201011,4.73,NASA POWER,1726.45
Montserrat,16.75,-62.2,201012,4.38,NASA POWER,1598.7
Montserrat,16.75,-62.2,201013,5.78,NASA POWER,2109.7000000000003
Montserrat,16.75,-62.2,201101,5.0,NASA POWER,1825.0
Montserrat,16.75,-62.2,201102,5.72,NASA POWER,2087.7999999999997
Montserrat,16.75,-62.2,201103,6.69,NASA POWER,2441.8500000000004
Montserrat,16.75,-62.2,201104,6.43,NASA POWER,2346.95
Montserrat,16.75,-62.2,201105,6.08,NASA POWER,2219.2
Montserrat,16.75,-62.2,201106,6.21,NASA POWER,2266.65
Montserrat,16.75,-62.2,201107,5.85,NASA POWER,2135.25
Montserrat,16.75,-62.2,201108,5.79,NASA POWER,2113.35
Montserrat,16.75,-62.2,201109,5.97,NASA POWER,2179.0499999999997
Montserrat,16.75,-62.2,201110,6.05,NASA POWER,2208.25
Montserrat,16.75,-62.2,201111,5.05,NASA POWER,1843.25
Montserrat,16.75,-62.2,201112,4.36,NASA POWER,1591.4
Montserrat,16.75,-62.2,201113,5.77,NASA POWER,2106.0499999999997
Montserrat,16.75,-62.2,201201,5.25,NASA POWER,1916.25
Montserrat,16.75,-62.2,201202,5.88,NASA POWER,2146.2
Montserrat,16.75,-62.2,201203,6.24,NASA POWER,2277.6
Montserrat,16.75,-62.2,201204,6.66,NASA POWER,2430.9
Montserrat,16.75,-62.2,201205,5.96,NASA POWER,2175.4
Montserrat,16.75,-62.2,201206,6.56,NASA POWER,2394.3999999999996
Montserrat,16.75,-62.2,201207,6.36,NASA POWER,2321.4
Montserrat,16.75,-62.2,201208,5.84,NASA POWER,2131.6
Montserrat,16.75,-62.2,201209,6.25,NASA POWER,2281.25
Montserrat,16.75,-62.2,201210,5.32,NASA POWER,1941.8000000000002
Montserrat,16.75,-62.2,201211,5.2,NASA POWER,1898.0
Montserrat,16.75,-62.2,201212,4.81,NASA POWER,1755.6499999999999
Montserrat,16.75,-62.2,201213,5.86,NASA POWER,2138.9
Montserrat,16.75,-62.2,201301,5.14,NASA POWER,1876.1
Montserrat,16.75,-62.2,201302,6.01,NASA POWER,2193.65
Montserrat,16.75,-62.2,201303,6.64,NASA POWER,2423.6
Montserrat,16.75,-62.2,201304,6.67,NASA POWER,2434.55
Montserrat,16.75,-62.2,201305,6.44,NASA POWER,2350.6000000000004
Montserrat,16.75,-62.2,201306,6.12,NASA POWER,2233.8
Montserrat,16.75,-62.2,201307,6.64,NASA POWER,2423.6
Montserrat,16.75,-62.2,201308,6.54,NASA POWER,2387.1
Montserrat,16.75,-62.2,201309,6.18,NASA POWER,2255.7
Montserrat,16.75,-62.2,201310,5.59,NASA POWER,2040.35
Montserrat,16.75,-62.2,201311,5.2,NASA POWER,1898.0
Montserrat,16.75,-62.2,201312,4.62,NASA POWER,1686.3
Montserrat,16.75,-62.2,201313,5.98,NASA POWER,2182.7000000000003
Montserrat,16.75,-62.2,201401,5.31,NASA POWER,1938.1499999999999
Montserrat,16.75,-62.2,201402,5.88,NASA POWER,2146.2
Montserrat,16.75,-62.2,201403,6.78,NASA POWER,2474.7000000000003
Montserrat,16.75,-62.2,201404,7.03,NASA POWER,2565.9500000000003
Montserrat,16.75,-62.2,201405,6.4,NASA POWER,2336.0
Montserrat,16.75,-62.2,201406,6.36,NASA POWER,2321.4
Montserrat,16.75,-62.2,201407,6.54,NASA POWER,2387.1
Montserrat,16.75,-62.2,201408,6.34,NASA POWER,2314.1
Montserrat,16.75,-62.2,201409,6.18,NASA POWER,2255.7
Montserrat,16.75,-62.2,201410,5.7,NASA POWER,2080.5
Montserrat,16.75,-62.2,201411,4.96,NASA POWER,1810.4
Montserrat,16.75,-62.2,201412,4.81,NASA POWER,1755.6499999999999
Montserrat,16.75,-62.2,201413,6.02,NASA POWER,2197.2999999999997
Montserrat,16.75,-62.2,201501,5.34,NASA POWER,1949.1
Montserrat,16.75,-62.2,201502,5.86,NASA POWER,2138.9
Montserrat,16.75,-62.2,201503,6.55,NASA POWER,2390.75
Montserrat,16.75,-62.2,201504,6.72,NASA POWER,2452.7999999999997
Montserrat,16.75,-62.2,201505,6.72,NASA POWER,2452.7999999999997
Montserrat,16.75,-62.2,201506,6.38,NASA POWER,2328.7
Montserrat,16.75,-62.2,201507,6.45,NASA POWER,2354.25
Montserrat,16.75,-62.2,201508,6.52,NASA POWER,2379.7999999999997
Montserrat,16.75,-62.2,201509,6.36,NASA POWER,2321.4
Montserrat,16.75,-62.2,201510,5.71,NASA POWER,2084.15
Montserrat,16.75,-62.2,201511,4.95,NASA POWER,1806.75
Montserrat,16.75,-62.2,201512,4.76,NASA POWER,1737.3999999999999
Montserrat,16.75,-62.2,201513,6.03,NASA POWER,2200.9500000000003
Montserrat,16.75,-62.2,201601,4.96,NASA POWER,1810.4
Montserrat,16.75,-62.2,201602,5.85,NASA POWER,2135.25
Montserrat,16.75,-62.2,201603,6.38,NASA POWER,2328.7
Montserrat,16.75,-62.2,201604,6.34,NASA POWER,2314.1
Montserrat,16.75,-62.2,201605,6.08,NASA POWER,2219.2
Montserrat,16.75,-62.2,201606,6.36,NASA POWER,2321.4
Montserrat,16.75,-62.2,201607,6.47,NASA POWER,2361.5499999999997
Montserrat,16.75,-62.2,201608,6.57,NASA POWER,2398.05
Montserrat,16.75,-62.2,201609,6.1,NASA POWER,2226.5
Montserrat,16.75,-62.2,201610,5.78,NASA POWER,2109.7000000000003
Montserrat,16.75,-62.2,201611,4.5,NASA POWER,1642.5
Montserrat,16.75,-62.2,201612,4.81,NASA POWER,1755.6499999999999
Montserrat,16.75,-62.2,201613,5.85,NASA POWER,2135.25
Montserrat,16.75,-62.2,201701,5.18,NASA POWER,1890.6999999999998
Montserrat,16.75,-62.2,201702,5.91,NASA POWER,2157.15
Montserrat,16.75,-62.2,201703,6.33,NASA POWER,2310.45
Montserrat,16.75,-62.2,201704,6.28,NASA POWER,2292.2000000000003
Montserrat,16.75,-62.2,201705,6.52,NASA POWER,2379.7999999999997
Montserrat,16.75,-62.2,201706,6.19,NASA POWER,2259.3500000000004
Montserrat,16.75,-62.2,201707,6.75,NASA POWER,2463.75
Montserrat,16.75,-62.2,201708,6.51,NASA POWER,2376.15
Montserrat,16.75,-62.2,201709,5.42,NASA POWER,1978.3
Montserrat,16.75,-62.2,201710,5.54,NASA POWER,2022.1
Montserrat,16.75,-62.2,201711,5.19,NASA POWER,1894.3500000000001
Montserrat,16.75,-62.2,201712,4.86,NASA POWER,1773.9
Montserrat,16.75,-62.2,201713,5.89,NASA POWER,2149.85
Montserrat,16.75,-62.2,201801,5.07,NASA POWER,1850.5500000000002
Montserrat,16.75,-62.2,201802,5.86,NASA POWER,2138.9
Montserrat,16.75,-62.2,201803,6.7,NASA POWER,2445.5
Montserrat,16.75,-62.2,201804,6.73,NASA POWER,2456.4500000000003
Montserrat,16.75,-62.2,201805,6.95,NASA POWER,2536.75
Montserrat,16.75,-62.2,201806,6.44,NASA POWER,2350.6000000000004
Montserrat,16.75,-62.2,201807,6.33,NASA POWER,2310.45
Montserrat,16.75,-62.2,201808,6.56,NASA POWER,2394.3999999999996
Montserrat,16.75,-62.2,201809,6.24,NASA POWER,2277.6
Montserrat,16.75,-62.2,201810,5.72,NASA POWER,2087.7999999999997
Montserrat,16.75,-62.2,201811,4.95,NASA POWER,1806.75
Montserrat,16.75,-62.2,201812,4.97,NASA POWER,1814.05
Montserrat,16.75,-62.2,201813,6.05,NASA POWER,2208.25
Montserrat,16.75,-62.2,201901,4.89,NASA POWER,1784.85
Montserrat,16.75,-62.2,201902,5.88,NASA POWER,2146.2
Montserrat,16.75,-62.2,201903,6.55,NASA POWER,2390.75
Montserrat,16.75,-62.2,201904,6.98,NASA POWER,2547.7000000000003
Montserrat,16.75,-62.2,201905,6.17,NASA POWER,2252.05
Montserrat,16.75,-62.2,201906,6.45,NASA POWER,2354.25
Montserrat,16.75,-62.2,201907,6.6,NASA POWER,2409.0
Montserrat,16.75,-62.2,201908,6.53,NASA POWER,2383.4500000000003
Montserrat,16.75,-62.2,201909,6.14,NASA POWER,2241.1
Montserrat,16.75,-62.2,201910,5.93,NASA POWER,2164.45
Montserrat,16.75,-62.2,201911,5.22,NASA POWER,1905.3
Montserrat,16.75,-62.2,201912,4.91,NASA POWER,1792.15
Montserrat,16.75,-62.2,201913,6.02,NASA POWER,2197.2999999999997
Montserrat,16.75,-62.2,202001,4.98,NASA POWER,1817.7
Montserrat,16.75,-62.2,202002,5.71,NASA POWER,2084.15
Montserrat,16.75,-62.2,202003,6.52,NASA POWER,2379.7999999999997
Montserrat,16.75,-62.2,202004,7.13,NASA POWER,2602.45
Montserrat,16.75,-62.2,202005,6.99,NASA POWER,2551.35
Montserrat,16.75,-62.2,202006,6.76,NASA POWER,2467.4
Montserrat,16.75,-62.2,202007,6.56,NASA POWER,2394.3999999999996
Montserrat,16.75,-62.2,202008,6.56,NASA POWER,2394.3999999999996
Montserrat,16.75,-62.2,202009,6.26,NASA POWER,2284.9
Montserrat,16.75,-62.2,202010,5.26,NASA POWER,1919.8999999999999
Montserrat,16.75,-62.2,202011,4.77,NASA POWER,1741.05
Montserrat,16.75,-62.2,202012,5.07,NASA POWER,1850.5500000000002
Montserrat,16.75,-62.2,202013,6.05,NASA POWER,2208.25
Morocco,32.0,-5.0,201001,3.41,NASA POWER,1244.65
Morocco,32.0,-5.0,201002,4.06,NASA POWER,1481.8999999999999
Morocco,32.0,-5.0,201003,5.58,NASA POWER,2036.7
Morocco,32.0,-5.0,201004,6.18,NASA POWER,2255.7
Morocco,32.0,-5.0,201005,7.57,NASA POWER,2763.05
Morocco,32.0,-5.0,201006,7.98,NASA POWER,2912.7000000000003
Morocco,32.0,-5.0,201007,7.06,NASA POWER,2576.8999999999996
Morocco,32.0,-5.0,201008,6.67,NASA POWER,2434.55
Morocco,32.0,-5.0,201009,5.71,NASA POWER,2084.15
Morocco,32.0,-5.0,201010,4.64,NASA POWER,1693.6
Morocco,32.0,-5.0,201011,3.97,NASA POWER,1449.0500000000002
Morocco,32.0,-5.0,201012,3.15,NASA POWER,1149.75
Morocco,32.0,-5.0,201013,5.51,NASA POWER,2011.1499999999999
Morocco,32.0,-5.0,201101,3.63,NASA POWER,1324.95
Morocco,32.0,-5.0,201102,4.98,NASA POWER,1817.7
Morocco,32.0,-5.0,201103,5.5,NASA POWER,2007.5
Morocco,32.0,-5.0,201104,6.36,NASA POWER,2321.4
Morocco,32.0,-5.0,201105,6.64,NASA POWER,2423.6
Morocco,32.0,-5.0,201106,7.35,NASA POWER,2682.75
