country,latitude,longitude,year,ghi_kwh_m2_day,source,ghi_kwh_m2_year
Cocos (Keeling) Islands,-12.5,96.8333,202207,172.58,NASA POWER,62991.700000000004
Cocos (Keeling) Islands,-12.5,96.8333,202208,200.07,NASA POWER,73025.55
Cocos (Keeling) Islands,-12.5,96.8333,202209,200.47,NASA POWER,73171.55
Cocos (Keeling) Islands,-12.5,96.8333,202210,268.05,NASA POWER,97838.25
Cocos (Keeling) Islands,-12.5,96.8333,202211,264.43,NASA POWER,96516.95
Cocos (Keeling) Islands,-12.5,96.8333,202212,234.83,NASA POWER,85712.95000000001
Cocos (Keeling) Islands,-12.5,96.8333,202213,226.7,NASA POWER,82745.5
Cocos (Keeling) Islands,-12.5,96.8333,202301,278.94,NASA POWER,101813.1
Cocos (Keeling) Islands,-12.5,96.8333,202302,252.49,NASA POWER,92158.85
Cocos (Keeling) Islands,-12.5,96.8333,202303,246.21,NASA POWER,89866.65000000001
Cocos (Keeling) Islands,-12.5,96.8333,202304,242.27,NASA POWER,88428.55
Cocos (Keeling) Islands,-12.5,96.8333,202305,195.74,NASA POWER,71445.1
Cocos (Keeling) Islands,-12.5,96.8333,202306,171.87,NASA POWER,62732.55
Cocos (Keeling) Islands,-12.5,96.8333,202307,194.17,NASA POWER,70872.04999999999
Cocos (Keeling) Islands,-12.5,96.8333,202308,228.51,NASA POWER,83406.15
Cocos (Keeling) Islands,-12.5,96.8333,202309,264.85,NASA POWER,96670.25000000001
Cocos (Keeling) Islands,-12.5,96.8333,202310,293.79,NASA POWER,107233.35
Cocos (Keeling) Islands,-12.5,96.8333,202311,304.71,NASA POWER,111219.15
Cocos (Keeling) Islands,-12.5,96.8333,202312,309.79,NASA POWER,113073.35
Cocos (Keeling) Islands,-12.5,96.8333,202313,248.61,NASA POWER,90742.65000000001
Cocos (Keeling) Islands,-12.5,96.8333,202401,286.33,NASA POWER,104510.45
Cocos (Keeling) Islands,-12.5,96.8333,202402,306.16,NASA POWER,111748.40000000001
Cocos (Keeling) Islands,-12.5,96.8333,202403,248.9,NASA POWER,90848.5
Cocos (Keeling) Islands,-12.5,96.8333,202404,243.26,NASA POWER,88789.9
Cocos (Keeling) Islands,-12.5,96.8333,202405,202.37,NASA POWER,73865.05
Cocos (Keeling) Islands,-12.5,96.8333,202406,172.54,NASA POWER,62977.1
Cocos (Keeling) Islands,-12.5,96.8333,202407,-999.0,NASA POWER,-364635.0
Cocos (Keeling) Islands,-12.5,96.8333,202408,-999.0,NASA POWER,-364635.0
Cocos (Keeling) Islands,-12.5,96.8333,202409,-999.0,NASA POWER,-364635.0
Cocos (Keeling) Islands,-12.5,96.8333,202410,-999.0,NASA POWER,-364635.0
Cocos (Keeling) Islands,-12.5,96.8333,202411,-999.0,NASA POWER,-364635.0
Cocos (Keeling) Islands,-12.5,96.8333,202412,-999.0,NASA POWER,-364635.0
Cocos (Keeling) Islands,-12.5,96.8333,202413,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,201501,225.79,NASA POWER,82413.34999999999
Colombia,4.0,-72.0,201502,231.65,NASA POWER,84552.25
Colombia,4.0,-72.0,201503,225.89,NASA POWER,82449.84999999999
Colombia,4.0,-72.0,201504,187.29,NASA POWER,68360.84999999999
Colombia,4.0,-72.0,201505,194.38,NASA POWER,70948.7
Colombia,4.0,-72.0,201506,168.48,NASA POWER,61495.2
Colombia,4.0,-72.0,201507,183.99,NASA POWER,67156.35
Colombia,4.0,-72.0,201508,176.43,NASA POWER,64396.950000000004
Colombia,4.0,-72.0,201509,233.57,NASA POWER,85253.05
Colombia,4.0,-72.0,201510,207.02,NASA POWER,75562.3
Colombia,4.0,-72.0,201511,189.36,NASA POWER,69116.40000000001
Colombia,4.0,-72.0,201512,203.57,NASA POWER,74303.05
Colombia,4.0,-72.0,201513,202.13,NASA POWER,73777.45
Colombia,4.0,-72.0,201601,263.11,NASA POWER,96035.15000000001
Colombia,4.0,-72.0,201602,226.02,NASA POWER,82497.3
Colombia,4.0,-72.0,201603,213.74,NASA POWER,78015.1
Colombia,4.0,-72.0,201604,175.25,NASA POWER,63966.25
Colombia,4.0,-72.0,201605,169.42,NASA POWER,61838.299999999996
Colombia,4.0,-72.0,201606,176.02,NASA POWER,64247.3
Colombia,4.0,-72.0,201607,167.03,NASA POWER,60965.95
Colombia,4.0,-72.0,201608,199.9,NASA POWER,72963.5
Colombia,4.0,-72.0,201609,220.03,NASA POWER,80310.95
Colombia,4.0,-72.0,201610,211.71,NASA POWER,77274.15000000001
Colombia,4.0,-72.0,201611,194.53,NASA POWER,71003.45
Colombia,4.0,-72.0,201612,199.08,NASA POWER,72664.20000000001
Colombia,4.0,-72.0,201613,201.29,NASA POWER,73470.84999999999
Colombia,4.0,-72.0,201701,220.39,NASA POWER,80442.34999999999
Colombia,4.0,-72.0,201702,248.15,NASA POWER,90574.75
Colombia,4.0,-72.0,201703,203.06,NASA POWER,74116.9
Colombia,4.0,-72.0,201704,213.26,NASA POWER,77839.9
Colombia,4.0,-72.0,201705,191.44,NASA POWER,69875.6
Colombia,4.0,-72.0,201706,162.5,NASA POWER,59312.5
Colombia,4.0,-72.0,201707,160.55,NASA POWER,58600.75000000001
Colombia,4.0,-72.0,201708,201.98,NASA POWER,73722.7
Colombia,4.0,-72.0,201709,213.62,NASA POWER,77971.3
Colombia,4.0,-72.0,201710,205.08,NASA POWER,74854.20000000001
Colombia,4.0,-72.0,201711,205.67,NASA POWER,75069.54999999999
Colombia,4.0,-72.0,201712,235.87,NASA POWER,86092.55
Colombia,4.0,-72.0,201713,204.85,NASA POWER,74770.25
Colombia,4.0,-72.0,201801,223.62,NASA POWER,81621.3
Colombia,4.0,-72.0,201802,259.28,NASA POWER,94637.2
Colombia,4.0,-72.0,201803,212.62,NASA POWER,77606.3
Colombia,4.0,-72.0,201804,170.44,NASA POWER,62210.6
Colombia,4.0,-72.0,201805,179.23,NASA POWER,65418.95
Colombia,4.0,-72.0,201806,152.37,NASA POWER,55615.05
Colombia,4.0,-72.0,201807,168.0,NASA POWER,61320.0
Colombia,4.0,-72.0,201808,198.61,NASA POWER,72492.65000000001
Colombia,4.0,-72.0,201809,208.35,NASA POWER,76047.75
Colombia,4.0,-72.0,201810,196.87,NASA POWER,71857.55
Colombia,4.0,-72.0,201811,204.47,NASA POWER,74631.55
Colombia,4.0,-72.0,201812,244.88,NASA POWER,89381.2
Colombia,4.0,-72.0,201813,201.28,NASA POWER,73467.2
Colombia,4.0,-72.0,201901,231.29,NASA POWER,84420.84999999999
Colombia,4.0,-72.0,201902,241.39,NASA POWER,88107.34999999999
Colombia,4.0,-72.0,201903,188.92,NASA POWER,68955.79999999999
Colombia,4.0,-72.0,201904,191.66,NASA POWER,69955.9
Colombia,4.0,-72.0,201905,177.97,NASA POWER,64959.05
Colombia,4.0,-72.0,201906,166.33,NASA POWER,60710.450000000004
Colombia,4.0,-72.0,201907,180.17,NASA POWER,65762.04999999999
Colombia,4.0,-72.0,201908,183.61,NASA POWER,67017.65000000001
Colombia,4.0,-72.0,201909,212.98,NASA POWER,77737.7
Colombia,4.0,-72.0,201910,202.89,NASA POWER,74054.84999999999
Colombia,4.0,-72.0,201911,206.94,NASA POWER,75533.1
Colombia,4.0,-72.0,201912,211.22,NASA POWER,77095.3
Colombia,4.0,-72.0,201913,199.33,NASA POWER,72755.45000000001
Colombia,4.0,-72.0,202001,242.29,NASA POWER,88435.84999999999
Colombia,4.0,-72.0,202002,254.18,NASA POWER,92775.7
Colombia,4.0,-72.0,202003,235.27,NASA POWER,85873.55
Colombia,4.0,-72.0,202004,200.02,NASA POWER,73007.3
Colombia,4.0,-72.0,202005,179.33,NASA POWER,65455.450000000004
Colombia,4.0,-72.0,202006,183.84,NASA POWER,67101.6
Colombia,4.0,-72.0,202007,176.45,NASA POWER,64404.24999999999
Colombia,4.0,-72.0,202008,173.89,NASA POWER,63469.85
Colombia,4.0,-72.0,202009,213.65,NASA POWER,77982.25
Colombia,4.0,-72.0,202010,212.9,NASA POWER,77708.5
Colombia,4.0,-72.0,202011,185.15,NASA POWER,67579.75
Colombia,4.0,-72.0,202012,214.67,NASA POWER,78354.54999999999
Colombia,4.0,-72.0,202013,205.82,NASA POWER,75124.3
Colombia,4.0,-72.0,202101,224.25,NASA POWER,81851.25
Colombia,4.0,-72.0,202102,237.15,NASA POWER,86559.75
Colombia,4.0,-72.0,202103,204.68,NASA POWER,74708.2
Colombia,4.0,-72.0,202104,211.04,NASA POWER,77029.59999999999
Colombia,4.0,-72.0,202105,172.27,NASA POWER,62878.55
Colombia,4.0,-72.0,202106,176.87,NASA POWER,64557.55
Colombia,4.0,-72.0,202107,168.09,NASA POWER,61352.85
Colombia,4.0,-72.0,202108,179.63,NASA POWER,65564.95
Colombia,4.0,-72.0,202109,203.14,NASA POWER,74146.09999999999
Colombia,4.0,-72.0,202110,199.8,NASA POWER,72927.0
Colombia,4.0,-72.0,202111,228.02,NASA POWER,83227.3
Colombia,4.0,-72.0,202112,227.5,NASA POWER,83037.5
Colombia,4.0,-72.0,202113,202.4,NASA POWER,73876.0
Colombia,4.0,-72.0,202201,242.33,NASA POWER,88450.45000000001
Colombia,4.0,-72.0,202202,212.84,NASA POWER,77686.6
Colombia,4.0,-72.0,202203,205.78,NASA POWER,75109.7
Colombia,4.0,-72.0,202204,210.47,NASA POWER,76821.55
Colombia,4.0,-72.0,202205,184.47,NASA POWER,67331.55
Colombia,4.0,-72.0,202206,162.12,NASA POWER,59173.8
Colombia,4.0,-72.0,202207,183.16,NASA POWER,66853.4
Colombia,4.0,-72.0,202208,200.77,NASA POWER,73281.05
Colombia,4.0,-72.0,202209,205.24,NASA POWER,74912.6
Colombia,4.0,-72.0,202210,205.18,NASA POWER,74890.7
Colombia,4.0,-72.0,202211,193.67,NASA POWER,70689.54999999999
Colombia,4.0,-72.0,202212,242.47,NASA POWER,88501.55
Colombia,4.0,-72.0,202213,204.09,NASA POWER,74492.85
Colombia,4.0,-72.0,202301,232.59,NASA POWER,84895.35
Colombia,4.0,-72.0,202302,245.88,NASA POWER,89746.2
Colombia,4.0,-72.0,202303,220.47,NASA POWER,80471.55
Colombia,4.0,-72.0,202304,195.96,NASA POWER,71525.40000000001
Colombia,4.0,-72.0,202305,191.16,NASA POWER,69773.4
Colombia,4.0,-72.0,202306,176.4,NASA POWER,64386.0
Colombia,4.0,-72.0,202307,188.63,NASA POWER,68849.95
Colombia,4.0,-72.0,202308,211.35,NASA POWER,77142.75
Colombia,4.0,-72.0,202309,237.53,NASA POWER,86698.45
Colombia,4.0,-72.0,202310,213.06,NASA POWER,77766.9
Colombia,4.0,-72.0,202311,211.17,NASA POWER,77077.04999999999
Colombia,4.0,-72.0,202312,207.51,NASA POWER,75741.15
Colombia,4.0,-72.0,202313,210.75,NASA POWER,76923.75
Colombia,4.0,-72.0,202401,258.84,NASA POWER,94476.59999999999
Colombia,4.0,-72.0,202402,226.95,NASA POWER,82836.75
Colombia,4.0,-72.0,202403,202.02,NASA POWER,73737.3
Colombia,4.0,-72.0,202404,207.78,NASA POWER,75839.7
Colombia,4.0,-72.0,202405,183.43,NASA POWER,66951.95
Colombia,4.0,-72.0,202406,187.68,NASA POWER,68503.2
Colombia,4.0,-72.0,202407,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,202408,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,202409,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,202410,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,202411,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,202412,-999.0,NASA POWER,-364635.0
Colombia,4.0,-72.0,202413,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,201501,192.22,NASA POWER,70160.3
Comoros,-12.1667,44.25,201502,252.82,NASA POWER,92279.3
Comoros,-12.1667,44.25,201503,236.31,NASA POWER,86253.15
Comoros,-12.1667,44.25,201504,247.04,NASA POWER,90169.59999999999
Comoros,-12.1667,44.25,201505,207.23,NASA POWER,75638.95
Comoros,-12.1667,44.25,201506,204.18,NASA POWER,74525.7
Comoros,-12.1667,44.25,201507,209.09,NASA POWER,76317.85
Comoros,-12.1667,44.25,201508,236.16,NASA POWER,86198.4
Comoros,-12.1667,44.25,201509,267.81,NASA POWER,97750.65
Comoros,-12.1667,44.25,201510,285.27,NASA POWER,104123.54999999999
Comoros,-12.1667,44.25,201511,282.11,NASA POWER,102970.15000000001
Comoros,-12.1667,44.25,201512,275.24,NASA POWER,100462.6
Comoros,-12.1667,44.25,201513,241.1,NASA POWER,88001.5
Comoros,-12.1667,44.25,201601,231.86,NASA POWER,84628.90000000001
Comoros,-12.1667,44.25,201602,231.29,NASA POWER,84420.84999999999
Comoros,-12.1667,44.25,201603,243.11,NASA POWER,88735.15000000001
Comoros,-12.1667,44.25,201604,228.96,NASA POWER,83570.40000000001
Comoros,-12.1667,44.25,201605,225.23,NASA POWER,82208.95
Comoros,-12.1667,44.25,201606,193.95,NASA POWER,70791.75
Comoros,-12.1667,44.25,201607,211.55,NASA POWER,77215.75
Comoros,-12.1667,44.25,201608,242.17,NASA POWER,88392.04999999999
Comoros,-12.1667,44.25,201609,271.45,NASA POWER,99079.25
Comoros,-12.1667,44.25,201610,283.98,NASA POWER,103652.70000000001
Comoros,-12.1667,44.25,201611,285.39,NASA POWER,104167.34999999999
Comoros,-12.1667,44.25,201612,289.46,NASA POWER,105652.9
Comoros,-12.1667,44.25,201613,244.94,NASA POWER,89403.1
Comoros,-12.1667,44.25,201701,273.82,NASA POWER,99944.3
Comoros,-12.1667,44.25,201702,217.89,NASA POWER,79529.84999999999
Comoros,-12.1667,44.25,201703,230.64,NASA POWER,84183.59999999999
Comoros,-12.1667,44.25,201704,224.0,NASA POWER,81760.0
Comoros,-12.1667,44.25,201705,210.02,NASA POWER,76657.3
Comoros,-12.1667,44.25,201706,200.47,NASA POWER,73171.55
Comoros,-12.1667,44.25,201707,210.57,NASA POWER,76858.05
Comoros,-12.1667,44.25,201708,239.7,NASA POWER,87490.5
Comoros,-12.1667,44.25,201709,272.04,NASA POWER,99294.6
Comoros,-12.1667,44.25,201710,282.64,NASA POWER,103163.59999999999
Comoros,-12.1667,44.25,201711,281.42,NASA POWER,102718.3
Comoros,-12.1667,44.25,201712,249.92,NASA POWER,91220.79999999999
Comoros,-12.1667,44.25,201713,241.25,NASA POWER,88056.25
Comoros,-12.1667,44.25,201801,209.24,NASA POWER,76372.6
Comoros,-12.1667,44.25,201802,255.56,NASA POWER,93279.4
Comoros,-12.1667,44.25,201803,213.2,NASA POWER,77818.0
Comoros,-12.1667,44.25,201804,235.94,NASA POWER,86118.1
Comoros,-12.1667,44.25,201805,217.23,NASA POWER,79288.95
Comoros,-12.1667,44.25,201806,204.57,NASA POWER,74668.05
Comoros,-12.1667,44.25,201807,205.89,NASA POWER,75149.84999999999
Comoros,-12.1667,44.25,201808,241.72,NASA POWER,88227.8
Comoros,-12.1667,44.25,201809,264.1,NASA POWER,96396.50000000001
Comoros,-12.1667,44.25,201810,286.3,NASA POWER,104499.5
Comoros,-12.1667,44.25,201811,295.98,NASA POWER,108032.70000000001
Comoros,-12.1667,44.25,201812,278.82,NASA POWER,101769.3
Comoros,-12.1667,44.25,201813,242.19,NASA POWER,88399.35
Comoros,-12.1667,44.25,201901,245.09,NASA POWER,89457.85
Comoros,-12.1667,44.25,201902,246.31,NASA POWER,89903.15
Comoros,-12.1667,44.25,201903,255.37,NASA POWER,93210.05
Comoros,-12.1667,44.25,201904,214.3,NASA POWER,78219.5
Comoros,-12.1667,44.25,201905,206.87,NASA POWER,75507.55
Comoros,-12.1667,44.25,201906,197.0,NASA POWER,71905.0
Comoros,-12.1667,44.25,201907,213.26,NASA POWER,77839.9
Comoros,-12.1667,44.25,201908,236.15,NASA POWER,86194.75
Comoros,-12.1667,44.25,201909,270.38,NASA POWER,98688.7
Comoros,-12.1667,44.25,201910,283.14,NASA POWER,103346.09999999999
Comoros,-12.1667,44.25,201911,272.49,NASA POWER,99458.85
Comoros,-12.1667,44.25,201912,237.38,NASA POWER,86643.7
Comoros,-12.1667,44.25,201913,239.77,NASA POWER,87516.05
Comoros,-12.1667,44.25,202001,214.31,NASA POWER,78223.15
Comoros,-12.1667,44.25,202002,245.76,NASA POWER,89702.4
Comoros,-12.1667,44.25,202003,239.02,NASA POWER,87242.3
Comoros,-12.1667,44.25,202004,238.14,NASA POWER,86921.09999999999
Comoros,-12.1667,44.25,202005,213.27,NASA POWER,77843.55
Comoros,-12.1667,44.25,202006,199.32,NASA POWER,72751.8
Comoros,-12.1667,44.25,202007,197.97,NASA POWER,72259.05
Comoros,-12.1667,44.25,202008,247.69,NASA POWER,90406.85
Comoros,-12.1667,44.25,202009,266.69,NASA POWER,97341.85
Comoros,-12.1667,44.25,202010,263.75,NASA POWER,96268.75
Comoros,-12.1667,44.25,202011,284.12,NASA POWER,103703.8
Comoros,-12.1667,44.25,202012,275.43,NASA POWER,100531.95
Comoros,-12.1667,44.25,202013,240.35,NASA POWER,87727.75
Comoros,-12.1667,44.25,202101,248.59,NASA POWER,90735.35
Comoros,-12.1667,44.25,202102,208.46,NASA POWER,76087.90000000001
Comoros,-12.1667,44.25,202103,253.16,NASA POWER,92403.4
Comoros,-12.1667,44.25,202104,197.87,NASA POWER,72222.55
Comoros,-12.1667,44.25,202105,222.06,NASA POWER,81051.9
Comoros,-12.1667,44.25,202106,208.55,NASA POWER,76120.75
Comoros,-12.1667,44.25,202107,216.19,NASA POWER,78909.35
Comoros,-12.1667,44.25,202108,239.11,NASA POWER,87275.15000000001
Comoros,-12.1667,44.25,202109,265.14,NASA POWER,96776.09999999999
Comoros,-12.1667,44.25,202110,274.1,NASA POWER,100046.50000000001
Comoros,-12.1667,44.25,202111,281.92,NASA POWER,102900.8
Comoros,-12.1667,44.25,202112,282.25,NASA POWER,103021.25
Comoros,-12.1667,44.25,202113,241.75,NASA POWER,88238.75
Comoros,-12.1667,44.25,202201,236.48,NASA POWER,86315.2
Comoros,-12.1667,44.25,202202,208.31,NASA POWER,76033.15
Comoros,-12.1667,44.25,202203,218.58,NASA POWER,79781.70000000001
Comoros,-12.1667,44.25,202204,216.85,NASA POWER,79150.25
Comoros,-12.1667,44.25,202205,218.45,NASA POWER,79734.25
Comoros,-12.1667,44.25,202206,211.38,NASA POWER,77153.7
Comoros,-12.1667,44.25,202207,211.81,NASA POWER,77310.65
Comoros,-12.1667,44.25,202208,234.41,NASA POWER,85559.65
Comoros,-12.1667,44.25,202209,252.26,NASA POWER,92074.9
Comoros,-12.1667,44.25,202210,275.47,NASA POWER,100546.55
Comoros,-12.1667,44.25,202211,299.11,NASA POWER,109175.15000000001
Comoros,-12.1667,44.25,202212,290.39,NASA POWER,105992.34999999999
Comoros,-12.1667,44.25,202213,239.65,NASA POWER,87472.25
Comoros,-12.1667,44.25,202301,250.17,NASA POWER,91312.04999999999
Comoros,-12.1667,44.25,202302,250.95,NASA POWER,91596.75
Comoros,-12.1667,44.25,202303,256.37,NASA POWER,93575.05
Comoros,-12.1667,44.25,202304,221.13,NASA POWER,80712.45
Comoros,-12.1667,44.25,202305,226.76,NASA POWER,82767.4
Comoros,-12.1667,44.25,202306,208.55,NASA POWER,76120.75
Comoros,-12.1667,44.25,202307,211.21,NASA POWER,77091.65000000001
Comoros,-12.1667,44.25,202308,235.71,NASA POWER,86034.15000000001
Comoros,-12.1667,44.25,202309,259.98,NASA POWER,94892.70000000001
Comoros,-12.1667,44.25,202310,284.82,NASA POWER,103959.3
Comoros,-12.1667,44.25,202311,280.24,NASA POWER,102287.6
Comoros,-12.1667,44.25,202312,262.07,NASA POWER,95655.55
Comoros,-12.1667,44.25,202313,245.65,NASA POWER,89662.25
Comoros,-12.1667,44.25,202401,196.11,NASA POWER,71580.15000000001
Comoros,-12.1667,44.25,202402,250.56,NASA POWER,91454.4
Comoros,-12.1667,44.25,202403,244.52,NASA POWER,89249.8
Comoros,-12.1667,44.25,202404,198.2,NASA POWER,72343.0
Comoros,-12.1667,44.25,202405,206.06,NASA POWER,75211.9
Comoros,-12.1667,44.25,202406,212.33,NASA POWER,77500.45000000001
Comoros,-12.1667,44.25,202407,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,202408,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,202409,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,202410,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,202411,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,202412,-999.0,NASA POWER,-364635.0
Comoros,-12.1667,44.25,202413,-999.0,NASA POWER,-364635.0
Congo (Brazzaville),-1.0,15.0,201501,221.62,NASA POWER,80891.3
Congo (Brazzaville),-1.0,15.0,201502,207.84,NASA POWER,75861.6
Congo (Brazzaville),-1.0,15.0,201503,201.93,NASA POWER,73704.45
Congo (Brazzaville),-1.0,15.0,201504,206.2,NASA POWER,75263.0
Congo (Brazzaville),-1.0,15.0,201505,193.26,NASA POWER,70539.9
Congo (Brazzaville),-1.0,15.0,201506,170.32,NASA POWER,62166.799999999996
Congo (Brazzaville),-1.0,15.0,201507,171.73,NASA POWER,62681.45
Congo (Brazzaville),-1.0,15.0,201508,168.55,NASA POWER,61520.75000000001
Congo (Brazzaville),-1.0,15.0,201509,170.17,NASA POWER,62112.049999999996
Congo (Brazzaville),-1.0,15.0,201510,194.73,NASA POWER,71076.45
Congo (Brazzaville),-1.0,15.0,201511,186.15,NASA POWER,67944.75
Congo (Brazzaville),-1.0,15.0,201512,215.36,NASA POWER,78606.40000000001
Congo (Brazzaville),-1.0,15.0,201513,192.29,NASA POWER,70185.84999999999
Congo (Brazzaville),-1.0,15.0,201601,222.14,NASA POWER,81081.09999999999
Congo (Brazzaville),-1.0,15.0,201602,200.57,NASA POWER,73208.05
Congo (Brazzaville),-1.0,15.0,201603,199.27,NASA POWER,72733.55
Congo (Brazzaville),-1.0,15.0,201604,208.03,NASA POWER,75930.95
Congo (Brazzaville),-1.0,15.0,201605,187.38,NASA POWER,68393.7
Congo (Brazzaville),-1.0,15.0,201606,168.72,NASA POWER,61582.8
Congo (Brazzaville),-1.0,15.0,201607,178.81,NASA POWER,65265.65
Congo (Brazzaville),-1.0,15.0,201608,176.06,NASA POWER,64261.9
Congo (Brazzaville),-1.0,15.0,201609,190.11,NASA POWER,69390.15000000001
Congo (Brazzaville),-1.0,15.0,201610,206.89,NASA POWER,75514.84999999999
Congo (Brazzaville),-1.0,15.0,201611,209.51,NASA POWER,76471.15
Congo (Brazzaville),-1.0,15.0,201612,193.67,NASA POWER,70689.54999999999
Congo (Brazzaville),-1.0,15.0,201613,195.08,NASA POWER,71204.20000000001
Congo (Brazzaville),-1.0,15.0,201701,213.45,NASA POWER,77909.25
Congo (Brazzaville),-1.0,15.0,201702,197.15,NASA POWER,71959.75
Congo (Brazzaville),-1.0,15.0,201703,219.8,NASA POWER,80227.0
Congo (Brazzaville),-1.0,15.0,201704,219.29,NASA POWER,80040.84999999999
Congo (Brazzaville),-1.0,15.0,201705,197.96,NASA POWER,72255.40000000001
Congo (Brazzaville),-1.0,15.0,201706,162.03,NASA POWER,59140.95
Congo (Brazzaville),-1.0,15.0,201707,173.97,NASA POWER,63499.05
Congo (Brazzaville),-1.0,15.0,201708,169.0,NASA POWER,61685.0
Congo (Brazzaville),-1.0,15.0,201709,194.97,NASA POWER,71164.05
Congo (Brazzaville),-1.0,15.0,201710,197.28,NASA POWER,72007.2
Congo (Brazzaville),-1.0,15.0,201711,192.71,NASA POWER,70339.15000000001
Congo (Brazzaville),-1.0,15.0,201712,188.65,NASA POWER,68857.25
Congo (Brazzaville),-1.0,15.0,201713,193.85,NASA POWER,70755.25
Congo (Brazzaville),-1.0,15.0,201801,226.51,NASA POWER,82676.15
Congo (Brazzaville),-1.0,15.0,201802,198.72,NASA POWER,72532.8
Congo (Brazzaville),-1.0,15.0,201803,222.89,NASA POWER,81354.84999999999
Congo (Brazzaville),-1.0,15.0,201804,207.12,NASA POWER,75598.8
Congo (Brazzaville),-1.0,15.0,201805,195.01,NASA POWER,71178.65
Congo (Brazzaville),-1.0,15.0,201806,191.61,NASA POWER,69937.65000000001
Congo (Brazzaville),-1.0,15.0,201807,179.42,NASA POWER,65488.299999999996
Congo (Brazzaville),-1.0,15.0,201808,177.31,NASA POWER,64718.15
Congo (Brazzaville),-1.0,15.0,201809,195.03,NASA POWER,71185.95
Congo (Brazzaville),-1.0,15.0,201810,199.37,NASA POWER,72770.05
Congo (Brazzaville),-1.0,15.0,201811,205.91,NASA POWER,75157.15
Congo (Brazzaville),-1.0,15.0,201812,180.27,NASA POWER,65798.55
Congo (Brazzaville),-1.0,15.0,201813,198.24,NASA POWER,72357.6
Congo (Brazzaville),-1.0,15.0,201901,204.49,NASA POWER,74638.85
Congo (Brazzaville),-1.0,15.0,201902,203.69,NASA POWER,74346.85
Congo (Brazzaville),-1.0,15.0,201903,225.46,NASA POWER,82292.90000000001
Congo (Brazzaville),-1.0,15.0,201904,210.74,NASA POWER,76920.1
Congo (Brazzaville),-1.0,15.0,201905,186.6,NASA POWER,68109.0
Congo (Brazzaville),-1.0,15.0,201906,197.15,NASA POWER,71959.75
Congo (Brazzaville),-1.0,15.0,201907,166.13,NASA POWER,60637.45
Congo (Brazzaville),-1.0,15.0,201908,175.9,NASA POWER,64203.5
Congo (Brazzaville),-1.0,15.0,201909,185.29,NASA POWER,67630.84999999999
Congo (Brazzaville),-1.0,15.0,201910,189.92,NASA POWER,69320.79999999999
Congo (Brazzaville),-1.0,15.0,201911,202.7,NASA POWER,73985.5
Congo (Brazzaville),-1.0,15.0,201912,196.68,NASA POWER,71788.2
Congo (Brazzaville),-1.0,15.0,201913,195.29,NASA POWER,71280.84999999999
Congo (Brazzaville),-1.0,15.0,202001,227.31,NASA POWER,82968.15
Congo (Brazzaville),-1.0,15.0,202002,211.28,NASA POWER,77117.2
Congo (Brazzaville),-1.0,15.0,202003,221.52,NASA POWER,80854.8
Congo (Brazzaville),-1.0,15.0,202004,215.07,NASA POWER,78500.55
Congo (Brazzaville),-1.0,15.0,202005,198.78,NASA POWER,72554.7
Congo (Brazzaville),-1.0,15.0,202006,189.95,NASA POWER,69331.75
Congo (Brazzaville),-1.0,15.0,202007,167.34,NASA POWER,61079.1
Congo (Brazzaville),-1.0,15.0,202008,173.64,NASA POWER,63378.6
Congo (Brazzaville),-1.0,15.0,202009,175.01,NASA POWER,63878.649999999994
Congo (Brazzaville),-1.0,15.0,202010,203.04,NASA POWER,74109.59999999999
Congo (Brazzaville),-1.0,15.0,202011,181.77,NASA POWER,66346.05
Congo (Brazzaville),-1.0,15.0,202012,201.78,NASA POWER,73649.7
Congo (Brazzaville),-1.0,15.0,202013,197.2,NASA POWER,71978.0
Congo (Brazzaville),-1.0,15.0,202101,191.78,NASA POWER,69999.7
Congo (Brazzaville),-1.0,15.0,202102,217.36,NASA POWER,79336.40000000001
Congo (Brazzaville),-1.0,15.0,202103,213.1,NASA POWER,77781.5
Congo (Brazzaville),-1.0,15.0,202104,230.04,NASA POWER,83964.59999999999
Congo (Brazzaville),-1.0,15.0,202105,193.69,NASA POWER,70696.85
Congo (Brazzaville),-1.0,15.0,202106,173.88,NASA POWER,63466.2
Congo (Brazzaville),-1.0,15.0,202107,177.19,NASA POWER,64674.35
Congo (Brazzaville),-1.0,15.0,202108,183.44,NASA POWER,66955.6
Congo (Brazzaville),-1.0,15.0,202109,184.97,NASA POWER,67514.05
Congo (Brazzaville),-1.0,15.0,202110,202.83,NASA POWER,74032.95000000001
Congo (Brazzaville),-1.0,15.0,202111,204.96,NASA POWER,74810.40000000001
